Target,Loss,Prediction
8,0.5150712132453918,6
5,0.2740829885005951,9
8,0.390781432390213,9
3,0.40634679794311523,4
6,0.29369109869003296,1
2,0.415059894323349,1
9,0.301078200340271,2
7,0.008449403569102287,7
9,0.4430525302886963,8
7,0.3737979233264923,3
1,0.4250429570674896,4
0,0.4348060190677643,7
5,0.39506638050079346,7
4,0.16937093436717987,2
9,0.010159259662032127,9
7,0.39589717984199524,9
1,0.5422530770301819,9
2,0.4268787205219269,3
7,0.4284918010234833,2
7,0.36582449078559875,6
5,0.4409189522266388,4
1,0.6591827273368835,5
6,0.006913288030773401,6
6,0.007543875835835934,6
3,0.39881187677383423,2
0,0.4205152690410614,6
6,0.3198361098766327,3
7,0.400391161441803,2
3,0.3744191825389862,4
9,0.550078809261322,0
9,0.38628172874450684,0
5,0.3398802578449249,9
8,0.3160790205001831,1
9,0.3601556420326233,3
0,0.3002777397632599,4
0,0.006399113219231367,0
0,0.1933639943599701,3
9,0.41804054379463196,7
9,0.47442007064819336,5
9,0.21523070335388184,6
2,0.39130350947380066,5
7,0.5001786947250366,2
8,0.41509348154067993,2
5,0.26871606707572937,7
6,0.18765924870967865,1
4,0.365641713142395,1
3,0.3368658125400543,1
8,0.3057127594947815,2
2,0.0035528617445379496,2
1,0.4129912257194519,0
1,0.4821414649486542,9
1,0.383151113986969,5
7,0.007849282585084438,7
8,0.25479936599731445,9
7,0.4052557349205017,2
3,0.3798414170742035,2
4,0.31906625628471375,5
1,0.48818302154541016,2
3,0.3024410307407379,4
9,0.41611358523368835,3
1,0.0100749796256423,1
7,0.2575709819793701,1
9,0.36885127425193787,8
7,0.35192570090293884,2
0,0.41950705647468567,1
8,0.20011377334594727,1
5,0.3845820724964142,4
5,0.482208251953125,9
7,0.006485791876912117,7
1,0.4666763246059418,8
7,0.5314212441444397,3
6,0.2986113131046295,9
0,0.3863275349140167,6
3,0.5681033730506897,7
1,0.39610952138900757,2
0,0.458024799823761,1
9,0.007658971007913351,9
3,0.28261497616767883,0
2,0.49140772223472595,3
7,0.3177727162837982,1
7,0.39536619186401367,5
1,0.49435317516326904,3
4,0.011804556474089622,4
4,0.3832479417324066,5
