Target,Loss,Prediction
8,0.29733535647392273,6
5,0.4265412390232086,9
9,0.009376158937811852,9
4,0.009598874486982822,4
1,0.0034356017131358385,1
8,0.3738382160663605,1
3,0.4882086515426636,2
7,0.012182830832898617,7
6,0.5527322888374329,8
2,0.34237658977508545,3
4,0.010130793787539005,4
7,0.008693401701748371,7
9,0.21671298146247864,7
2,0.006549413315951824,2
9,0.007764090318232775,9
9,0.0027548677753657103,9
7,0.4658130705356598,9
1,0.19775445759296417,3
0,0.4156681299209595,2
6,0.010346953757107258,6
4,0.011296743527054787,4
3,0.011317302472889423,3
6,0.008710035122931004,6
6,0.009570908732712269,6
5,0.4194321036338806,2
6,0.007792824879288673,6
3,0.011697008274495602,3
5,0.008542684838175774,5
4,0.010414966382086277,4
4,0.4582831561565399,0
0,0.012258674018085003,0
9,0.007791610900312662,9
9,0.42636916041374207,1
7,0.48335665464401245,3
1,0.6000737547874451,4
2,0.17798462510108948,0
7,0.7263277173042297,3
7,0.012085617519915104,7
7,0.4831181764602661,3
5,0.12072568386793137,5
5,0.006973273120820522,5
1,0.47685638070106506,2
3,0.4903149902820587,2
0,0.3073206841945648,7
6,0.39570364356040955,1
1,0.007208494935184717,1
1,0.0075646862387657166,1
7,0.46488893032073975,2
2,0.0059105269610881805,2
3,0.6243042945861816,0
9,0.005352826789021492,9
9,0.3455647826194763,5
7,0.010714881122112274,7
9,0.005926594138145447,9
2,0.002312026685103774,2
2,0.009922647848725319,2
5,0.00848298892378807,5
2,0.004146122839301825,2
4,0.01002888660877943,4
8,0.571974515914917,3
1,0.004696173593401909,1
1,0.008793771266937256,1
9,0.3762529790401459,8
0,0.38141196966171265,2
0,0.4535807967185974,1
0,0.48454520106315613,1
9,0.4797595739364624,4
9,0.0051541514694690704,9
7,0.01139776036143303,7
8,0.004555413033813238,8
9,0.4764799475669861,5
2,0.35112884640693665,9
7,0.37038159370422363,6
8,0.4688887894153595,7
5,0.0068057202734053135,5
6,0.3791996240615845,1
9,0.005896847695112228,9
0,0.00450235465541482,0
3,0.0076604015193879604,3
4,0.7056942582130432,1
3,0.009915200993418694,3
8,0.44244223833084106,5
4,0.011254976503551006,4
1,0.49274733662605286,5
7,0.014915681444108486,7
7,0.0082605155184865,7
4,0.01033319253474474,4
7,0.0077794692479074,7
1,0.521765410900116,9
4,0.00636700727045536,4
1,0.3314843773841858,2
3,0.006630275398492813,3
8,0.02576359361410141,8
8,0.35600829124450684,0
1,0.008717279881238937,1
6,0.009992582723498344,6
7,0.44237035512924194,1
3,0.4054297208786011,1
4,0.012875908054411411,4
1,0.006873186677694321,1
1,0.6190195679664612,8
3,0.008153711445629597,3
3,0.41562649607658386,9
9,0.41489243507385254,6
7,0.5051010251045227,6
9,0.5800011157989502,1
7,0.49610331654548645,8
5,0.005622570868581533,5
0,0.3756019175052643,2
9,0.0046271695755422115,9
9,0.004752712789922953,9
8,0.010046612471342087,8
5,0.41651350259780884,1
7,0.010929543524980545,7
5,0.422422856092453,7
7,0.5692713260650635,0
1,0.35525354743003845,0
6,0.010931000113487244,6
7,0.46216002106666565,9
1,0.0024520992301404476,1
2,0.007538865320384502,2
6,0.21506483852863312,2
9,0.00875807460397482,9
0,0.4351707696914673,2
6,0.011366131715476513,6
6,0.009326783008873463,6
1,0.00587859470397234,1
9,0.007598439697176218,9
3,0.011165068484842777,3
1,0.3219072222709656,0
4,0.008572593331336975,4
7,0.008667944930493832,7
6,0.009896745905280113,6
0,0.26909953355789185,7
1,0.00650028046220541,1
3,0.3353308141231537,8
1,0.009620364755392075,1
2,0.4801574945449829,1
2,0.005296004936099052,2
8,0.00882125087082386,8
7,0.46841374039649963,1
3,0.011921909637749195,3
7,0.3955642580986023,3
1,0.3528280258178711,6
2,0.0052919574081897736,2
4,0.009205691516399384,4
9,0.009713894687592983,9
9,0.006527882069349289,9
5,0.01068525668233633,5
4,0.013257475569844246,4
5,0.35789647698402405,3
6,0.005999645683914423,6
6,0.4241637587547302,7
4,0.012688180431723595,4
5,0.35133448243141174,6
8,0.016727356240153313,8
6,0.4559043347835541,5
9,0.5789138674736023,5
4,0.009945109486579895,4
3,0.008207377046346664,3
1,0.0005392448510974646,1
8,0.006123165134340525,8
4,0.009860078804194927,4
7,0.012388304807245731,7
6,0.00731902290135622,6
0,0.010841031558811665,0
9,0.007934516295790672,9
8,0.43613168597221375,5
0,0.34290599822998047,1
3,0.009480899199843407,3
1,0.5094336867332458,8
2,0.01142471469938755,2
0,0.342383474111557,7
4,0.3989093005657196,5
3,0.010392160154879093,3
4,0.013362458907067776,4
1,0.007630816660821438,1
4,0.36758100986480713,5
6,0.43185222148895264,7
9,0.4442264139652252,0
6,0.317185640335083,4
7,0.008883820846676826,7
5,0.008018171414732933,5
1,0.2364584356546402,5
1,0.009117423556745052,1
0,0.004170325119048357,0
9,0.006560785695910454,9
6,0.011830524541437626,6
9,0.007096468936651945,9
0,0.008277149870991707,0
8,0.00856158509850502,8
7,0.004612558986991644,7
8,0.009709442965686321,8
6,0.4600163996219635,8
0,0.34410205483436584,2
5,0.00624571368098259,5
5,0.48989805579185486,2
3,0.03462396189570427,3
8,0.6825566291809082,5
0,0.009670266881585121,0
4,0.4359370768070221,6
1,0.004474226851016283,1
3,0.47171154618263245,9
3,0.005936752539128065,3
6,0.009702886454761028,6
8,0.5289826989173889,9
1,0.009486687369644642,1
7,0.49748289585113525,3
9,0.004127101041376591,9
