Target,Loss,Prediction
8,0.43182697892189026,6
5,0.3179771602153778,9
8,0.3124977648258209,9
3,0.4933950901031494,4
6,0.2883804738521576,1
2,0.42726802825927734,1
9,0.29533126950263977,2
7,0.013377344235777855,7
9,0.41638028621673584,8
7,0.3251233696937561,3
1,0.5849426984786987,4
0,0.4228785037994385,7
5,0.4854717254638672,7
4,0.1842726320028305,2
9,0.007867468520998955,9
7,0.38493865728378296,9
1,0.556381106376648,9
2,0.36904504895210266,3
7,0.380858838558197,2
7,0.42734065651893616,6
5,0.41487425565719604,4
1,0.6786788105964661,3
6,0.006076748948544264,6
6,0.013138343580067158,6
3,0.44650405645370483,2
0,0.3808119297027588,6
6,0.3359866142272949,3
7,0.3844277858734131,2
3,0.482696533203125,4
9,0.7775643467903137,0
9,0.41976404190063477,0
5,0.32184797525405884,9
8,0.41857582330703735,1
9,0.4104524552822113,3
0,0.3495537340641022,4
0,0.011081604287028313,0
0,0.19487790763378143,3
9,0.34764033555984497,7
9,0.5440782308578491,5
9,0.2887960374355316,7
2,0.4242621064186096,5
7,0.6028494238853455,2
8,0.386688768863678,2
5,0.3800557255744934,7
6,0.2683732509613037,1
4,0.35920771956443787,1
3,0.3413230776786804,1
8,0.32215213775634766,2
2,0.004181952681392431,2
1,0.44613656401634216,0
1,0.36181432008743286,9
1,0.25509223341941833,5
7,0.007986453361809254,7
8,0.37147432565689087,9
7,0.3545508086681366,2
3,0.3747061491012573,2
4,0.38899296522140503,3
1,0.6485809683799744,2
3,0.41643452644348145,4
9,0.35394468903541565,3
1,0.013979027979075909,1
7,0.22292624413967133,1
9,0.35233274102211,8
7,0.34880030155181885,2
0,0.46340227127075195,1
8,0.20419812202453613,1
5,0.37295252084732056,4
5,0.44950342178344727,9
7,0.008901775814592838,7
1,0.359553724527359,8
7,0.38209420442581177,3
6,0.29764533042907715,9
0,0.3726230263710022,6
3,0.5048529505729675,7
1,0.3300110995769501,2
0,0.5358965992927551,1
9,0.011663880199193954,9
3,0.42483118176460266,0
2,0.5226166844367981,3
7,0.3538588881492615,1
7,0.4243370592594147,5
1,0.4402818977832794,3
4,0.012397930026054382,4
4,0.4107051491737366,5
5,0.33602118492126465,7
6,0.3926844000816345,7
5,0.36518609523773193,4
6,0.5052034258842468,7
9,0.012608938850462437,9
8,0.4605124294757843,4
0,0.40886715054512024,3
1,0.453804612159729,3
0,0.030804334208369255,0
4,0.38606104254722595,0
4,0.3022276759147644,1
6,0.014157802797853947,6
9,0.44403937458992004,1
6,0.37270253896713257,1
1,0.2501080632209778,4
9,0.5705857276916504,1
6,0.41801416873931885,8
0,0.40405893325805664,3
5,0.3503083288669586,9
8,0.4689256250858307,6
4,0.3833959400653839,6
3,0.5537777543067932,1
8,0.0060333735309541225,8
7,0.30389946699142456,5
6,0.3895639479160309,2
9,0.008097151294350624,9
9,0.010527596808969975,9
1,0.5920339822769165,8
5,0.35324323177337646,1
3,0.3757094144821167,7
2,0.4668620824813843,7
9,0.4698079526424408,0
7,0.5093985199928284,0
2,0.41188666224479675,6
6,0.4053453803062439,9
1,0.007379396352916956,1
5,0.482849657535553,2
2,0.007272425107657909,2
1,0.5206732749938965,9
6,0.4161263704299927,2
3,0.33031925559043884,6
3,0.36644893884658813,6
3,0.4046180546283722,1
4,0.39165109395980835,9
9,0.4154841899871826,3
9,0.3981807827949524,0
1,0.3705395460128784,4
5,0.35491111874580383,7
5,0.3356781601905823,6
0,0.3759983479976654,7
6,0.3304748833179474,1
4,0.3259102702140808,8
7,0.3611447513103485,1
9,0.4226054549217224,1
7,0.3887457549571991,2
0,0.35381484031677246,8
6,0.33103594183921814,1
2,0.4921015202999115,3
4,0.3745395839214325,3
6,0.011506594717502594,6
4,0.3880934417247772,2
5,0.6091591119766235,4
9,0.015718521550297737,9
9,0.006214963272213936,9
9,0.019958995282649994,9
4,0.008442052640020847,4
6,0.27088257670402527,3
4,0.5279600620269775,6
5,0.4216589331626892,7
6,0.4218702018260956,4
4,0.3716960549354553,6
8,0.01921994984149933,8
3,0.010355900041759014,3
9,0.7014771699905396,5
7,0.3256906569004059,4
4,0.5222257971763611,3
7,0.3928104341030121,1
8,0.009873220697045326,8
9,0.64543616771698,4
8,0.23887912929058075,7
6,0.010577316395938396,6
5,0.38817912340164185,0
2,0.3770699203014374,9
6,0.46418076753616333,5
3,0.3127000629901886,1
4,0.38196927309036255,3
1,0.39452987909317017,8
1,0.4202779233455658,2
9,0.466421514749527,7
2,0.3501196503639221,5
1,0.4335097372531891,3
0,0.41665247082710266,4
3,0.24805831909179688,1
8,0.35738638043403625,5
2,0.41113242506980896,7
4,0.5074039101600647,0
4,0.007702927570790052,4
7,0.00978533923625946,7
7,0.39719563722610474,5
4,0.340990275144577,5
3,0.36799922585487366,1
9,0.5189582109451294,0
4,0.26305902004241943,9
8,0.5512993931770325,6
9,0.013217977248132229,9
0,0.0034953616559505463,0
1,0.4269925355911255,8
9,0.3236715793609619,0
8,0.009661597199738026,8
8,0.011498923413455486,8
1,0.6006186604499817,2
7,0.22113020718097687,5
2,0.008386188186705112,2
3,0.01198243536055088,3
7,0.3866409957408905,3
1,0.629254937171936,0
9,0.4131869673728943,6
1,0.009081223979592323,1
3,0.4773206114768982,9
5,0.15069085359573364,3
4,0.40055039525032043,6
1,0.6150599122047424,9
0,0.40563368797302246,1
8,0.5016328692436218,3
2,0.2966863512992859,9
4,0.37301668524742126,6
6,0.00984988734126091,6
7,0.01601715385913849,7
7,0.2862875163555145,1
6,0.32325804233551025,0
0,0.5083827972412109,9
5,0.011322428472340107,5
3,0.43237411975860596,8
0,0.5985986590385437,5
4,0.3861503303050995,2
3,0.3296850919723511,9
9,0.49401599168777466,0
8,0.0044435132294893265,8
3,0.44654834270477295,8
3,0.3996598422527313,0
9,0.2942356467247009,6
7,0.392816424369812,9
9,0.3675987720489502,1
6,0.3408273756504059,1
8,0.24766667187213898,6
2,0.5291004180908203,3
7,0.011841128580272198,7
3,0.49178123474121094,6
6,0.009598159231245518,6
6,0.323477566242218,0
2,0.41305041313171387,6
3,0.4178866446018219,6
7,0.35516369342803955,1
8,0.35554781556129456,7
3,0.4061587452888489,1
7,0.2918049097061157,5
0,0.3416050672531128,8
7,0.5374957323074341,3
9,0.3678722381591797,6
0,0.4123397767543793,6
3,0.4161398708820343,8
6,0.011110706254839897,6
6,0.44727641344070435,8
5,0.4432975649833679,4
9,0.009418275207281113,9
1,0.5637285709381104,6
6,0.46880754828453064,1
5,0.412965327501297,3
8,0.008057701401412487,8
3,0.004920403938740492,3
7,0.30403250455856323,4
7,0.26656943559646606,1
4,0.3732638955116272,7
6,0.3649923503398895,1
3,0.007690636441111565,3
4,0.44164571166038513,8
5,0.011979739181697369,5
4,0.31938785314559937,1
0,0.3479848802089691,1
8,0.3947635889053345,4
6,0.3429130017757416,0
8,0.6184332966804504,9
4,0.38107845187187195,3
7,0.014203676022589207,7
2,0.43817922472953796,4
5,0.44069454073905945,9
3,0.47198614478111267,9
2,0.001179737620986998,2
9,0.33669334650039673,4
1,0.4709232747554779,9
7,0.4711291193962097,9
5,0.36972057819366455,1
0,0.012996125034987926,0
8,0.560534656047821,3
0,0.38088178634643555,9
7,0.31563541293144226,0
8,0.010919878259301186,8
2,0.006340490188449621,2
0,0.4634365737438202,1
1,0.2686443030834198,2
7,0.5123618245124817,0
8,0.6420534253120422,5
2,0.4010545611381531,6
5,0.22776909172534943,3
7,0.28633546829223633,2
7,0.012632688507437706,7
8,0.009580932557582855,8
0,0.4675564467906952,8
0,0.3359316289424896,6
2,0.5665730834007263,0
3,0.3805280923843384,7
8,0.2982947528362274,9
4,0.009482346475124359,4
3,0.4019200801849365,5
8,0.46887293457984924,6
1,0.3212268054485321,4
0,0.017751850187778473,0
3,0.29037514328956604,9
8,0.45795419812202454,1
6,0.2665247917175293,0
7,0.3843581974506378,1
1,0.39057305455207825,4
0,0.3776739835739136,9
0,0.5234471559524536,9
0,0.007948430255055428,0
6,0.5582396388053894,8
5,0.4138188064098358,4
8,0.4261365234851837,1
1,0.009795807301998138,1
7,0.34611737728118896,6
3,0.010707938112318516,3
8,0.41320186853408813,5
9,0.017084626480937004,9
3,0.3434440493583679,0
5,0.3249775171279907,7
2,0.23268254101276398,9
5,0.4115856885910034,7
7,0.003334627253934741,7
8,0.3541336953639984,9
5,0.4384080767631531,1
0,0.3849307596683502,5
2,0.37624111771583557,1
1,0.30640488862991333,6
5,0.41226962208747864,6
5,0.35988301038742065,8
5,0.5471758842468262,7
1,0.009198067709803581,1
0,0.4015978276729584,3
7,0.37369781732559204,0
1,0.37184861302375793,3
3,0.013176902197301388,3
8,0.73170405626297,2
8,0.3377115726470947,4
8,0.4928179681301117,5
7,0.3562874495983124,5
2,0.004597071558237076,2
9,0.012590899132192135,9
1,0.5364131331443787,0
6,0.29265597462654114,4
4,0.00783115066587925,4
4,0.4587668180465698,0
4,0.009784546680748463,4
0,0.46093112230300903,4
6,0.011449778452515602,6
0,0.013935177586972713,0
7,0.5055383443832397,0
6,0.007978840731084347,6
5,0.5175946950912476,6
3,0.42911797761917114,0
8,0.017328444868326187,8
7,0.3204127252101898,1
7,0.41319751739501953,6
2,0.020817898213863373,2
1,0.455342561006546,9
6,0.2703254520893097,2
5,0.00420558312907815,5
5,0.4272002875804901,1
7,0.3783080279827118,6
7,0.011797475628554821,7
1,0.6640875935554504,4
2,0.3379852771759033,1
9,0.30142852663993835,8
7,0.007783334236592054,7
5,0.49682745337486267,3
3,0.3153056800365448,6
0,0.34748923778533936,9
3,0.005674317944794893,3
1,0.4421306848526001,0
1,0.3715193271636963,4
6,0.2118922621011734,0
0,0.3848000764846802,5
1,0.014327537268400192,1
1,0.3744771480560303,0
5,0.31109505891799927,3
0,0.5496872067451477,4
2,0.4050091803073883,8
3,0.012679215520620346,3
3,0.4403156340122223,4
0,0.37139591574668884,7
9,0.5990899801254272,2
3,0.009589833207428455,3
1,0.4783160984516144,9
0,0.5242839455604553,7
2,0.42018166184425354,6
7,0.00820709578692913,7
0,0.4011051654815674,1
4,0.003930423408746719,4
1,0.4103674292564392,7
8,0.583291232585907,0
3,0.45047053694725037,1
4,0.3566455543041229,7
8,0.378958523273468,3
4,0.43947774171829224,1
4,0.5166601538658142,8
4,0.008828029967844486,4
5,0.3376787304878235,4
3,0.49248698353767395,7
1,0.5953542590141296,0
2,0.0057163056917488575,2
5,0.4981743395328522,2
4,0.5640853047370911,0
2,0.2680320739746094,0
8,0.32238075137138367,9
2,0.2768786549568176,0
0,0.38221731781959534,9
8,0.42047080397605896,6
2,0.39241713285446167,8
2,0.006705968640744686,2
5,0.45798754692077637,7
5,0.27916377782821655,7
4,0.007721958681941032,4
7,0.4477536082267761,0
6,0.44121211767196655,5
4,0.2623085677623749,0
7,0.448665589094162,8
0,0.4283914268016815,9
2,0.38489028811454773,4
2,0.005981672089546919,2
2,0.3034379780292511,7
9,0.36405232548713684,2
2,0.31867626309394836,5
6,0.5869074463844299,2
3,0.28117644786834717,5
3,0.5037548542022705,1
8,0.42269155383110046,9
1,0.38213127851486206,4
4,0.456822007894516,8
6,0.3957400619983673,5
1,0.008326993323862553,1
6,0.3484412133693695,7
3,0.44378557801246643,4
3,0.3325962722301483,4
4,0.38274142146110535,0
7,0.35221362113952637,6
2,0.3800041377544403,9
5,0.3759381175041199,0
0,0.3916768431663513,7
4,0.46502047777175903,8
4,0.3018486499786377,8
0,0.5158147215843201,9
9,0.012749155052006245,9
5,0.27744239568710327,3
0,0.474272757768631,3
