Target,Loss,Prediction
8,0.4188544452190399,6
5,0.16972777247428894,9
8,0.11125627905130386,9
3,0.4453296363353729,4
6,0.34691277146339417,1
2,0.3389633893966675,1
9,0.4235773980617523,2
7,0.008460956625640392,7
9,0.4419081211090088,8
7,0.1648605316877365,3
1,0.4008138179779053,4
0,0.2535703778266907,7
5,0.3197374641895294,7
4,0.16065490245819092,2
9,0.01777458004653454,9
7,0.37354618310928345,9
1,0.2565513253211975,9
2,0.17599372565746307,3
7,0.40181905031204224,2
7,0.20217370986938477,6
5,0.2504188120365143,4
1,0.34432148933410645,3
6,0.009184787049889565,6
6,0.005159111227840185,6
3,0.2985725998878479,2
0,0.3300076127052307,6
6,0.23141232132911682,3
7,0.17202255129814148,2
3,0.3660391569137573,4
9,0.6436744332313538,0
9,0.5346269011497498,0
5,0.22884435951709747,9
8,0.2568678557872772,1
9,0.46432170271873474,3
0,0.3806565999984741,4
0,0.00870008859783411,0
0,0.16147181391716003,3
9,0.5694384574890137,7
9,0.3898468017578125,5
9,0.4119040071964264,7
2,0.2777947783470154,5
7,0.5372782349586487,2
8,0.3847023844718933,2
5,0.22821763157844543,7
6,0.14330241084098816,1
4,0.40452900528907776,1
3,0.23783479630947113,1
8,0.205113023519516,2
2,0.013864380307495594,2
1,0.3978465497493744,0
1,0.12222840636968613,0
1,0.3268507122993469,5
7,0.007946673780679703,7
8,0.1341167688369751,9
7,0.31768807768821716,2
3,0.22538726031780243,2
4,0.26199495792388916,3
1,0.6805934906005859,2
3,0.42396485805511475,4
9,0.4427666962146759,3
1,0.003953527193516493,1
7,0.2853553295135498,1
9,0.4861515760421753,8
7,0.3583303689956665,2
0,0.28247615694999695,1
8,0.12237215787172318,1
5,0.34120357036590576,4
5,0.3848222494125366,8
7,0.0059851654805243015,7
1,0.4763658046722412,8
7,0.2848239243030548,5
6,0.14784815907478333,5
0,0.21743036806583405,6
3,0.345497190952301,7
1,0.47351565957069397,5
0,0.22924008965492249,1
9,0.006340673193335533,9
3,0.30254119634628296,0
2,0.22913290560245514,3
7,0.5593845248222351,1
7,0.2903565764427185,5
1,0.4208856523036957,3
4,0.0074349804781377316,4
4,0.25637567043304443,5
5,0.1709854155778885,7
6,0.4294533133506775,7
5,0.2548825740814209,4
6,0.3251594305038452,7
9,0.014236683957278728,9
8,0.15200047194957733,4
0,0.27191898226737976,3
1,0.6530672311782837,3
0,0.08205750584602356,8
4,0.23886172473430634,0
4,0.2185150384902954,1
6,0.006770455744117498,6
9,0.49107882380485535,1
6,0.18915009498596191,1
1,0.42667266726493835,4
9,0.5197742581367493,1
6,0.2937583923339844,8
0,0.36987054347991943,3
5,0.36918604373931885,9
8,0.262637734413147,6
4,0.2542335093021393,6
3,0.36672133207321167,1
8,0.004461157135665417,8
7,0.19253595173358917,5
6,0.15522953867912292,2
9,0.014055086299777031,9
9,0.015378858894109726,9
1,0.4515117108821869,8
5,0.27803465723991394,1
3,0.15320435166358948,7
2,0.24410249292850494,7
9,0.4910717308521271,0
7,0.40155237913131714,0
2,0.24294239282608032,6
6,0.2893488109111786,9
1,0.007589666172862053,1
5,0.4043796956539154,2
2,0.026242299005389214,2
1,0.2953810691833496,9
6,0.13399071991443634,2
3,0.25977277755737305,6
3,0.1282614767551422,6
3,0.27720025181770325,1
4,0.31267380714416504,9
9,0.5655785799026489,3
9,0.5425497889518738,0
1,0.399421751499176,4
5,0.1770085096359253,7
5,0.19287891685962677,6
0,0.211521714925766,7
6,0.27263912558555603,1
4,0.20559588074684143,8
7,0.3968447744846344,1
9,0.5706120133399963,1
7,0.398607075214386,2
0,0.28005358576774597,8
6,0.1856505274772644,1
2,0.2545800507068634,3
4,0.11416365951299667,3
6,0.004015123471617699,6
4,0.1451295018196106,2
5,0.5042199492454529,4
9,0.05881478637456894,6
9,0.0358688123524189,9
9,0.12257929891347885,5
4,0.002401270205155015,4
6,0.1920309066772461,3
4,0.36744388937950134,6
5,0.20889395475387573,7
6,0.2493211328983307,4
4,0.2163880467414856,6
8,0.010490222834050655,8
3,0.017218032851815224,3
9,0.6563198566436768,5
7,0.19729118049144745,4
4,0.21985246241092682,3
7,0.289120078086853,1
8,0.0002481844276189804,8
9,0.3745625913143158,4
8,0.4160209000110626,7
6,0.008107466623187065,6
5,0.29954883456230164,0
2,0.2636028230190277,9
6,0.3325282335281372,5
3,0.2878144681453705,1
4,0.35172510147094727,3
1,0.1704525202512741,8
1,0.48031261563301086,2
9,0.5390369296073914,7
2,0.1993115097284317,5
1,0.21663473546504974,3
0,0.441899836063385,4
3,0.21215136349201202,1
8,0.3340742588043213,5
2,0.1463940441608429,7
4,0.13044294714927673,0
4,0.003231251146644354,4
7,0.006992518436163664,7
7,0.3231949508190155,5
4,0.28931739926338196,5
3,0.24207259714603424,1
9,0.4806678593158722,0
4,0.2724047899246216,9
8,0.4449937045574188,6
9,0.012916101142764091,9
0,0.014232839457690716,0
1,0.41285836696624756,8
9,0.5648409724235535,0
8,0.008397642523050308,8
8,0.0051774075254797935,8
1,0.6319326162338257,2
7,0.14506927132606506,5
2,0.016840193420648575,2
3,0.03353442624211311,3
7,0.21129968762397766,5
1,0.5543572902679443,0
9,0.6010032892227173,6
1,0.002260981360450387,1
3,0.2070106714963913,9
5,0.05792311578989029,3
4,0.2713949382305145,6
1,0.31389468908309937,3
0,0.26859310269355774,1
8,0.4658379554748535,3
2,0.21342118084430695,1
4,0.28809869289398193,6
6,0.005011214874684811,6
7,0.011232022196054459,7
7,0.2282354086637497,1
6,0.31909623742103577,0
0,0.2195790708065033,9
5,0.040280696004629135,5
3,0.2691566050052643,8
0,0.46455302834510803,5
4,0.16406580805778503,2
3,0.2791173458099365,9
9,0.4897902309894562,0
8,0.013892929069697857,8
3,0.4294801354408264,8
3,0.30500176548957825,0
9,0.4427745044231415,6
7,0.20457705855369568,9
9,0.49661141633987427,1
6,0.3572029769420624,1
8,0.27770546078681946,6
2,0.288522332906723,5
7,0.006550356280058622,7
3,0.5064589381217957,6
6,0.014986173249781132,6
6,0.38673800230026245,0
2,0.16920892894268036,6
3,0.25385186076164246,6
7,0.2712228000164032,1
8,0.26631346344947815,7
3,0.2504463493824005,1
7,0.2234848439693451,5
0,0.17728447914123535,8
7,0.45737603306770325,3
9,0.7037634253501892,6
0,0.29802313446998596,6
3,0.34673213958740234,8
6,0.008299645036458969,6
6,0.34159591794013977,8
5,0.39652469754219055,4
9,0.12842288613319397,6
1,0.34041956067085266,6
6,0.2835560739040375,1
5,0.12203086912631989,3
8,0.007942501455545425,8
3,0.005042899399995804,3
7,0.40414831042289734,4
7,0.340127557516098,1
4,0.3001520037651062,7
6,0.24240602552890778,1
3,0.00636414997279644,3
4,0.2172367423772812,8
5,0.023329608142375946,5
4,0.3252176344394684,1
0,0.2933058440685272,1
8,0.3824250400066376,4
6,0.31176331639289856,0
8,0.31721246242523193,9
4,0.3502300977706909,3
7,0.009584276005625725,7
2,0.18674394488334656,4
5,0.31367582082748413,9
3,0.3269965350627899,9
2,0.0030948615167289972,2
9,0.49548763036727905,4
1,0.23804466426372528,9
7,0.2241411805152893,9
5,0.3211511969566345,1
0,0.008927768096327782,0
8,0.36250749230384827,3
0,0.2276962250471115,9
7,0.23192670941352844,0
8,0.008892184123396873,8
2,0.0032641624566167593,2
0,0.4149903655052185,1
1,0.22822272777557373,2
7,0.2833137512207031,0
8,0.3599780201911926,5
2,0.17296475172042847,6
5,0.23816876113414764,3
7,0.2625443935394287,2
7,0.01236262172460556,7
8,0.0008687818190082908,8
0,0.19013802707195282,8
0,0.2665415108203888,6
2,0.20953795313835144,0
3,0.31867799162864685,7
8,0.18778808414936066,9
4,0.03164820373058319,4
3,0.20563200116157532,5
8,0.2807568311691284,2
1,0.34074559807777405,4
0,0.028241775929927826,0
3,0.1490517556667328,6
8,0.3672003448009491,1
6,0.2544171214103699,0
7,0.44081926345825195,1
1,0.37728941440582275,4
0,0.17476613819599152,9
0,0.3460869789123535,9
0,0.010445041581988335,0
6,0.38812485337257385,8
5,0.3342535197734833,4
8,0.35980069637298584,1
1,0.007229605223983526,1
7,0.4075390696525574,6
3,0.0083192503079772,3
8,0.4742903709411621,5
9,0.011481338180601597,9
3,0.2557185888290405,0
5,0.2557887136936188,7
2,0.2042919248342514,9
5,0.22095151245594025,7
7,0.0042005120776593685,7
8,0.17373178899288177,9
5,0.23091766238212585,1
0,0.3279477059841156,5
2,0.2308020293712616,1
1,0.503472089767456,6
5,0.17810428142547607,6
5,0.3968474566936493,8
5,0.3269302546977997,7
1,0.011363258585333824,1
0,0.30345287919044495,5
7,0.3814043700695038,0
1,0.2957112491130829,3
3,0.012451757676899433,3
8,0.4247935712337494,2
8,0.1651376187801361,4
8,0.27793455123901367,5
7,0.1590268909931183,5
2,0.20330260694026947,5
9,0.01147433090955019,9
1,0.47502657771110535,0
6,0.07132267206907272,4
4,0.00404977984726429,4
4,0.17462489008903503,0
4,0.047873254865407944,4
0,0.33315885066986084,4
6,0.014347797259688377,6
0,0.010479697957634926,0
7,0.31286269426345825,0
6,0.013840303756296635,6
5,0.23197323083877563,6
3,0.3321935832500458,0
8,0.012717366218566895,8
7,0.36120685935020447,1
7,0.4730996787548065,6
2,0.11015815287828445,3
1,0.012185809202492237,1
6,0.16314855217933655,2
5,0.010434979572892189,5
5,0.3758889138698578,1
7,0.35439857840538025,6
7,0.010074019432067871,7
1,0.5510793328285217,4
2,0.2259916514158249,1
9,0.4538838863372803,8
7,0.006636983714997768,7
5,0.20471343398094177,3
3,0.26991933584213257,6
0,0.22210316359996796,9
3,0.015925876796245575,3
1,0.4463905096054077,0
1,0.4797651469707489,4
6,0.26342397928237915,0
0,0.3049812912940979,5
1,0.016789041459560394,1
1,0.5875745415687561,0
5,0.1738807111978531,3
0,0.42410963773727417,4
2,0.22360795736312866,8
3,0.2894686460494995,5
3,0.4059673249721527,4
0,0.22143350541591644,7
9,0.7482708692550659,2
3,0.016814453527331352,3
1,0.36579465866088867,9
0,0.4125157296657562,7
2,0.23990438878536224,6
7,0.005021821707487106,7
0,0.48360100388526917,1
4,0.0024068327620625496,4
1,0.3323341906070709,7
8,0.31334567070007324,2
3,0.3764175772666931,1
4,0.22259069979190826,7
8,0.4270627498626709,3
4,0.36334356665611267,1
4,0.2632350027561188,8
4,0.013076908886432648,4
5,0.20722229778766632,4
3,0.3152010440826416,7
1,0.3824617564678192,0
2,0.0031910594552755356,2
5,0.3311222791671753,2
4,0.3313565254211426,0
2,0.1464630514383316,0
8,0.16226264834403992,9
2,0.26212078332901,0
0,0.31890198588371277,9
8,0.48482340574264526,6
2,0.2733466327190399,8
2,0.00981697253882885,2
5,0.24006664752960205,7
5,0.28124433755874634,7
4,0.011823280714452267,4
7,0.3222503662109375,0
6,0.3849049210548401,5
4,0.14439500868320465,0
7,0.35518160462379456,8
0,0.3005272448062897,9
2,0.1987302005290985,4
2,0.0037937969900667667,2
2,0.1783449649810791,7
9,0.35243409872055054,2
2,0.24145686626434326,5
6,0.41583725810050964,2
3,0.18543721735477448,5
3,0.39373934268951416,1
8,0.22036632895469666,9
