Target,Loss,Prediction
8,0.43827494978904724,6
5,0.4656418561935425,9
9,0.00778372585773468,9
4,0.00392863480374217,4
1,0.008379529230296612,1
8,0.46272528171539307,1
3,0.5370100140571594,2
7,0.0139395110309124,7
6,0.5335134863853455,8
2,0.39339426159858704,3
4,0.008927606977522373,4
7,0.016098685562610626,7
9,0.23676154017448425,7
2,0.010511183179914951,2
9,0.008095571771264076,9
9,0.014356655068695545,9
7,0.2704707682132721,9
1,0.2853771150112152,3
0,0.46899086236953735,2
6,0.03203827142715454,6
4,0.011627541854977608,4
3,0.13981638848781586,0
6,0.014233062975108624,6
6,0.027657171711325645,6
5,0.6165907979011536,2
6,0.013172551989555359,6
3,0.012868667021393776,3
5,0.02999001182615757,5
4,0.012307841330766678,4
4,0.34073731303215027,0
0,0.003806952154263854,0
9,0.022230815142393112,9
9,0.3941199779510498,1
7,0.380221962928772,3
1,0.49306488037109375,4
2,0.20718471705913544,0
7,0.5875719785690308,3
7,0.010362346656620502,7
7,0.5116546750068665,3
5,0.33807921409606934,4
5,0.008265440352261066,5
1,0.48162350058555603,2
3,0.6500293016433716,2
0,0.2954455018043518,7
6,0.2984294891357422,1
1,0.00991998240351677,1
1,0.009099637158215046,1
7,0.6882091760635376,2
2,0.013493509963154793,2
3,0.430105596780777,0
9,0.025036325678229332,9
9,0.22103345394134521,5
7,0.013019044883549213,7
9,0.007393182255327702,9
2,0.010546527802944183,2
2,0.01788722164928913,2
5,0.018663959577679634,5
2,0.009963381104171276,2
4,0.028325574472546577,4
8,0.535324215888977,3
1,0.002473966684192419,1
1,0.01743001490831375,1
9,0.4545340836048126,8
0,0.6745344400405884,2
0,0.5716946125030518,1
0,0.47112879157066345,1
9,0.49850231409072876,4
9,0.024437392130494118,9
7,0.008107169531285763,7
8,0.006924216635525227,8
9,0.4768913686275482,5
2,0.54026859998703,9
7,0.5241973400115967,6
8,0.4957357347011566,7
5,0.026499276980757713,5
6,0.27486652135849,1
9,0.005692433565855026,9
0,0.009085370227694511,0
3,0.021147960796952248,3
4,0.6654437184333801,1
3,0.03960442915558815,3
8,0.6270496845245361,3
4,0.013223773799836636,4
1,0.5708954334259033,5
7,0.007619334850460291,7
7,0.03490059822797775,7
4,0.006382259540259838,4
7,0.00775109650567174,7
1,0.5607980489730835,9
4,0.030176561325788498,4
1,0.4204733073711395,3
3,0.013089343905448914,3
8,0.058635737746953964,8
8,0.26696285605430603,0
1,0.008455188944935799,1
6,0.016598716378211975,6
7,0.4963567852973938,1
3,0.5226118564605713,1
4,0.016895098611712456,4
1,0.01995432935655117,1
1,0.6234848499298096,8
3,0.01066940650343895,3
3,0.47096794843673706,9
9,0.41706031560897827,6
7,0.6061525344848633,6
9,0.3793712854385376,1
7,0.6017758846282959,8
5,0.02176746353507042,5
0,0.48133137822151184,2
9,0.0049522132612764835,9
9,0.014938858337700367,9
8,0.007323964964598417,8
5,0.4262883961200714,1
7,0.010034071281552315,7
5,0.26478180289268494,7
7,0.7106801271438599,0
1,0.3546164333820343,0
6,0.01966586336493492,6
7,0.41636064648628235,9
1,0.008344828151166439,1
2,0.026235155761241913,2
6,0.23930330574512482,2
9,0.014822721481323242,9
0,0.4979207515716553,2
6,0.012824025936424732,6
6,0.016711793839931488,6
1,0.010424661450088024,1
9,0.011350488290190697,9
3,0.018249208107590675,3
1,0.45908433198928833,0
4,0.008103902451694012,4
7,0.008430015295743942,7
6,0.01978335715830326,6
0,0.43189647793769836,7
1,0.014581013470888138,1
3,0.3913974463939667,8
1,0.008061239495873451,1
2,0.5758283734321594,1
2,0.026905469596385956,2
8,0.01096951775252819,8
7,0.33900150656700134,1
3,0.024288050830364227,3
7,0.47902241349220276,3
1,0.375409871339798,6
2,0.02494676597416401,2
4,0.014823642559349537,4
9,0.022316278889775276,9
9,0.014470191672444344,9
5,0.04258885234594345,5
4,0.0044229584746062756,4
5,0.32428422570228577,3
6,0.005453118588775396,6
6,0.49762365221977234,7
4,0.012584319338202477,4
5,0.36455950140953064,6
8,0.021883532404899597,8
6,0.4414784610271454,3
9,0.7380582690238953,5
4,0.00995224341750145,4
3,0.17463429272174835,5
1,0.005960006266832352,1
8,0.009575367905199528,8
4,0.003974242601543665,4
7,0.019234174862504005,7
6,0.013781723566353321,6
0,0.011541388928890228,0
9,0.00799713097512722,9
8,0.7195975184440613,5
0,0.35054633021354675,1
3,0.01318315975368023,3
1,0.16330359876155853,8
2,0.008148313499987125,2
0,0.4059657156467438,7
4,0.37256109714508057,5
3,0.04052029177546501,3
4,0.00482924235984683,4
1,0.013836582191288471,1
4,0.3440585136413574,5
6,0.45649921894073486,7
9,0.29271307587623596,0
6,0.5010086297988892,4
7,0.012190300971269608,7
5,0.011820467188954353,5
1,0.3392331600189209,5
1,0.0016315311659127474,1
0,0.05579828843474388,0
9,0.004778755828738213,9
6,0.011339719407260418,6
9,0.012369372881948948,9
0,0.05237957835197449,0
8,0.010151933878660202,8
7,0.4553355872631073,0
8,0.01777752861380577,8
6,0.47443726658821106,8
0,0.37429505586624146,2
5,0.019728682935237885,5
5,0.46634727716445923,2
3,0.09177352488040924,3
8,0.6351191997528076,5
0,0.013715751469135284,0
4,0.5441511869430542,6
1,0.0025330130010843277,1
3,0.4657049775123596,9
3,0.01693177968263626,3
6,0.024760399013757706,6
8,0.5427359342575073,9
1,0.008655431680381298,1
7,0.5139018297195435,3
9,0.023006955161690712,9
6,0.014186488464474678,6
6,0.023712290450930595,6
7,0.05314108356833458,7
1,0.009895912371575832,1
0,0.012758168391883373,0
6,0.45343732833862305,9
5,0.017264243215322495,5
8,0.01970960758626461,8
9,0.5937575697898865,5
2,0.015223413705825806,2
9,0.010199152864515781,9
0,0.010348264127969742,0
8,0.018403267487883568,8
1,0.49134671688079834,8
0,0.09786108136177063,9
5,0.4257383346557617,6
3,0.5515206456184387,9
2,0.561955451965332,1
9,0.3642430901527405,1
7,0.5418732166290283,6
3,0.025279782712459564,3
7,0.04445868358016014,7
6,0.03451046720147133,6
6,0.007737841922789812,6
0,0.009285797365009785,0
6,0.011190447025001049,6
6,0.05142510309815407,6
2,0.4559648036956787,1
6,0.6067158579826355,7
5,0.48162445425987244,1
5,0.01646983064711094,5
2,0.42580097913742065,8
3,0.01280412171036005,3
1,0.5943697690963745,4
6,0.01459514256566763,6
3,0.38019439578056335,8
6,0.021344657987356186,6
8,0.004518592730164528,8
3,0.5513446927070618,4
6,0.056367192417383194,6
3,0.4607413709163666,6
4,0.7092792391777039,1
9,0.2894279956817627,3
9,0.5272653102874756,8
1,0.761531412601471,3
5,0.561346173286438,4
5,0.5001139640808105,1
0,0.4464198648929596,7
6,0.3865465223789215,1
3,0.006307657808065414,3
4,0.44243136048316956,8
5,0.027530910447239876,5
7,0.5204039812088013,1
9,0.46709564328193665,1
7,0.5215256810188293,4
0,0.011519252322614193,0
9,0.012388564646244049,9
0,0.3232254683971405,3
6,0.5074508190155029,7
4,0.02747204713523388,4
2,0.6470963358879089,9
4,0.5393149256706238,9
2,0.0059335436671972275,2
6,0.5986834168434143,4
4,0.3308965861797333,9
9,0.010711010545492172,9
5,0.4876915514469147,1
0,0.012037806212902069,0
5,0.025433795526623726,5
9,0.002372119575738907,9
0,0.008307320065796375,0
8,0.01842552050948143,8
2,0.01190210971981287,2
9,0.6188233494758606,1
4,0.42399418354034424,8
6,0.5428251028060913,0
5,0.017049182206392288,5
4,0.1862172782421112,6
3,0.010384667664766312,3
5,0.4435662627220154,2
7,0.02164716273546219,7
8,0.009926103055477142,8
8,0.017184602096676826,8
6,0.025789201259613037,6
6,0.3837902545928955,0
4,0.3456469178199768,7
9,0.006290859542787075,9
4,0.015547478571534157,4
3,0.32284536957740784,5
6,0.009242605417966843,6
9,0.396984726190567,4
2,0.10700913518667221,7
1,0.285665363073349,9
7,0.6580880880355835,1
4,0.26919886469841003,0
1,0.010741063393652439,1
5,0.4082147181034088,4
9,0.017144400626420975,9
9,0.010795507580041885,9
0,0.00498847896233201,0
8,0.0030706897377967834,8
7,0.6982864737510681,4
8,0.3777001202106476,1
9,0.41147321462631226,1
8,0.4107329547405243,6
3,0.014976481907069683,3
5,0.32729095220565796,3
9,0.012146717868745327,9
2,0.5362817049026489,0
7,0.01138403918594122,7
6,0.26270976662635803,9
3,0.36056947708129883,7
4,0.6571511626243591,7
9,0.01298705954104662,9
1,0.00841814186424017,1
5,0.014311346225440502,5
1,0.0060273827984929085,1
1,0.36876338720321655,6
6,0.026993947103619576,6
9,0.501335620880127,8
2,0.338458776473999,7
1,0.016945814713835716,1
3,0.009486453607678413,3
0,0.009751402772963047,0
3,0.010586429387331009,3
3,0.025628216564655304,3
2,0.011808132752776146,2
4,0.010244070552289486,4
5,0.015178863890469074,5
7,0.09097784757614136,7
5,0.008209615014493465,5
0,0.4758709669113159,9
0,0.0020973673090338707,0
3,0.06871576607227325,3
4,0.0068455645814538,4
0,0.008519850671291351,0
4,0.19838501513004303,3
4,0.02116093784570694,4
6,0.025084350258111954,6
0,0.017269788309931755,0
3,0.34040260314941406,0
6,0.019445624202489853,6
8,0.37332889437675476,6
0,0.012113627977669239,0
2,0.4530489444732666,8
1,0.008231843821704388,1
4,0.41211432218551636,6
4,0.3440239131450653,6
7,0.40277600288391113,9
2,0.017937086522579193,2
5,0.01651645265519619,5
4,0.30599647760391235,8
3,0.24328914284706116,6
7,0.019355442374944687,7
9,0.5639361143112183,4
4,0.4219118356704712,1
8,0.01429024524986744,8
7,0.014805969782173634,7
8,0.5561708807945251,3
9,0.43069976568222046,6
1,0.246587872505188,9
3,0.02922395057976246,3
9,0.4811885356903076,0
8,0.708278477191925,4
1,0.522705614566803,0
7,0.5712121725082397,5
2,0.46636438369750977,1
0,0.00379351363517344,0
7,0.6507821083068848,3
4,0.06851018220186234,4
8,0.013378040865063667,8
1,0.41644591093063354,5
9,0.42348822951316833,4
7,0.0073998551815748215,7
1,0.5204322934150696,2
3,0.018195247277617455,3
9,0.004292715806514025,9
7,0.004803653806447983,7
5,0.431453138589859,6
7,0.010848571546375751,7
4,0.609311044216156,1
4,0.009171339683234692,4
7,0.01355421356856823,7
0,0.11123786121606827,2
1,0.02731957659125328,1
7,0.01270266529172659,7
1,0.507249653339386,3
1,0.01092634815722704,1
0,0.4851095378398895,8
4,0.002632973250001669,4
4,0.02319631353020668,4
8,0.314145028591156,2
0,0.055653687566518784,0
2,0.01281445287168026,2
2,0.015339596197009087,2
4,0.7106094360351562,0
0,0.00766632379963994,0
7,0.5644436478614807,9
0,0.011967231519520283,0
9,0.0224187932908535,9
6,0.008910808712244034,6
0,0.37273073196411133,8
3,0.2212838977575302,2
0,0.3659323751926422,7
4,0.29372724890708923,7
4,0.03136133402585983,4
3,0.3565978705883026,0
3,0.04242505878210068,3
9,0.6490792036056519,0
8,0.014457720331847668,8
9,0.011825206689536572,9
3,0.44533994793891907,4
2,0.01288661640137434,2
7,0.006901987828314304,7
3,0.5795642137527466,2
9,0.7071670293807983,5
7,0.5789454579353333,2
5,0.012578957714140415,5
1,0.0060976124368608,1
9,0.02579769305884838,9
4,0.025233231484889984,4
9,0.5353856682777405,8
6,0.38752102851867676,5
1,0.006365553475916386,1
7,0.015071148984134197,7
8,0.8045579195022583,4
4,0.031065134331583977,4
2,0.43397101759910583,0
6,0.011972363106906414,6
3,0.6196371912956238,9
0,0.015048874542117119,0
6,0.5865635871887207,7
2,0.3300541341304779,8
3,0.45547136664390564,8
7,0.6123899817466736,9
9,0.00969369150698185,9
8,0.3627091646194458,3
3,0.014091269113123417,3
4,0.1840880662202835,2
7,0.6684851050376892,0
4,0.009889929555356503,4
0,0.4935125708580017,3
6,0.013496064580976963,6
6,0.014666660688817501,6
7,0.5594826340675354,0
9,0.4335762858390808,1
0,0.02990100532770157,0
8,0.009981099516153336,8
0,0.003642423078417778,0
3,0.49330225586891174,4
8,0.013056645169854164,8
6,0.38095155358314514,8
1,0.01035993080586195,1
5,0.02811048924922943,5
5,0.5396460890769958,2
9,0.36317044496536255,6
8,0.01852782629430294,8
1,0.01849641650915146,1
0,0.006799220107495785,0
1,0.5768517255783081,0
7,0.01858905889093876,7
6,0.5164133310317993,7
5,0.011292914859950542,5
5,0.5895627737045288,9
6,0.010253412649035454,6
8,0.5843681693077087,2
3,0.4574405550956726,8
7,0.34623077511787415,3
7,0.32046979665756226,4
4,0.27781733870506287,3
3,0.037146180868148804,3
6,0.6953155398368835,9
3,0.514704704284668,0
4,0.5860427021980286,1
5,0.4361276626586914,2
4,0.009282299317419529,4
4,0.47254154086112976,8
0,0.4869381785392761,1
8,0.02434168942272663,8
6,0.018265500664711,6
8,0.4228467643260956,4
4,0.007916315458714962,4
5,0.033336810767650604,5
7,0.01570611633360386,7
1,0.007072960026562214,1
3,0.007572714705020189,3
9,0.008947120048105717,9
4,0.33046284317970276,8
0,0.019630104303359985,0
7,0.5426025390625,1
7,0.030903389677405357,7
5,0.024409295991063118,5
8,0.02539937011897564,8
2,0.005767587572336197,2
8,0.012448209337890148,8
5,0.5544043183326721,0
4,0.010051513090729713,4
1,0.014483929611742496,1
8,0.00970496702939272,8
9,0.0032513728365302086,9
3,0.34103214740753174,8
2,0.007468428462743759,2
9,0.005709921941161156,9
9,0.012107920832931995,9
1,0.708372950553894,2
7,0.019691819325089455,7
5,0.014927283860743046,5
7,0.017399685457348824,7
7,0.4212843179702759,3
8,0.02232513763010502,8
5,0.3323247730731964,8
8,0.809778094291687,4
4,0.005733715370297432,4
0,0.5902644395828247,2
7,0.01647360436618328,7
1,0.013018284924328327,1
0,0.4406208395957947,6
4,0.009903046302497387,4
1,0.22787512838840485,0
7,0.47127610445022583,4
6,0.020184049382805824,6
8,0.505542516708374,9
7,0.011645191349089146,7
6,0.029500357806682587,6
2,0.013897722586989403,2
5,0.009498189203441143,5
5,0.017162073403596878,5
1,0.0060765803791582584,1
7,0.020825045183300972,7
2,0.020199811086058617,2
2,0.011437240056693554,2
2,0.015038864687085152,2
2,0.42477908730506897,9
5,0.020224157720804214,5
5,0.4834473133087158,4
7,0.4088006317615509,2
7,0.0156767088919878,7
8,0.038830313831567764,8
8,0.37699228525161743,1
0,0.3876780569553375,5
4,0.018033962696790695,4
0,0.6026367545127869,3
7,0.009510799311101437,7
2,0.3006872832775116,6
9,0.027808330953121185,9
8,0.012889193370938301,8
0,0.0723503828048706,3
6,0.018404005095362663,6
3,0.35985368490219116,0
2,0.02438732050359249,2
8,0.3731074333190918,2
2,0.011317582800984383,2
1,0.013494844548404217,1
3,0.5349428057670593,8
8,0.5212011337280273,4
1,0.5278562903404236,0
0,0.5165848135948181,1
8,0.0032057189382612705,8
8,0.013631116598844528,8
1,0.00867577362805605,1
5,0.012583468109369278,5
3,0.31815803050994873,7
8,0.285591185092926,6
6,0.5142877697944641,4
5,0.027894876897335052,5
8,0.002049872651696205,8
7,0.02164953202009201,7
1,0.0010558401700109243,1
7,0.4861176013946533,9
1,0.012428948655724525,1
1,0.46638399362564087,9
8,0.02036176435649395,8
0,0.29869985580444336,4
0,0.4208384156227112,7
3,0.01273543294519186,3
8,0.013625731691718102,8
8,0.008385051041841507,8
2,0.008459883742034435,2
6,0.013530534692108631,6
6,0.012397147715091705,6
5,0.4695487916469574,7
1,0.017384981736540794,1
8,0.08537423610687256,8
8,0.008720414713025093,8
1,0.015272081829607487,1
9,0.010468382388353348,9
7,0.015231329016387463,7
3,0.415696382522583,8
8,0.6890374422073364,3
3,0.46443089842796326,0
1,0.025556880980730057,1
5,0.54851895570755,0
8,0.020784983411431313,8
8,0.02372211590409279,8
2,0.48503488302230835,5
0,0.1699116826057434,8
5,0.5759589076042175,0
1,0.013432369567453861,1
7,0.4165511131286621,5
8,0.3814118802547455,0
5,0.6415078639984131,8
0,0.4367142617702484,8
7,0.08272621780633926,7
9,0.006363114342093468,9
9,0.009527183137834072,9
0,0.003912803251296282,0
9,0.020113611593842506,9
4,0.007659788243472576,4
2,0.4114726185798645,1
1,0.20921646058559418,3
5,0.3641030192375183,6
6,0.08094515651464462,6
5,0.5012099146842957,4
4,0.0025313561782240868,4
7,0.011666269972920418,7
5,0.11875606328248978,3
6,0.017966609448194504,6
0,0.1245352029800415,0
8,0.0320916585624218,8
0,0.01781892403960228,0
1,0.6127421855926514,5
2,0.007997728884220123,2
8,0.013989238068461418,8
4,0.003570674452930689,4
6,0.06507771462202072,6
0,0.48853158950805664,9
9,0.024115651845932007,9
7,0.004641241859644651,7
0,0.011265071108937263,0
1,0.4795386791229248,3
3,0.021784676238894463,3
6,0.36427584290504456,2
8,0.5384504795074463,7
8,0.49431362748146057,4
9,0.005928895436227322,9
1,0.014204621315002441,1
8,0.5784019231796265,6
2,0.28498509526252747,3
9,0.4982836842536926,7
1,0.5052512884140015,2
6,0.07008135318756104,6
4,0.5606887340545654,0
4,0.36276254057884216,6
7,0.02115488611161709,7
5,0.01792488992214203,5
7,0.026567965745925903,7
0,0.5124354362487793,6
7,0.5714842081069946,8
9,0.008348969742655754,9
0,0.008604254573583603,0
5,0.42405346035957336,9
3,0.45406994223594666,4
8,0.5934973359107971,4
7,0.01143981795758009,7
7,0.5609122514724731,0
9,0.12640713155269623,1
4,0.0028895006980746984,4
2,0.4949919283390045,9
1,0.36409491300582886,6
9,0.014505376107990742,9
4,0.01825365051627159,4
5,0.02539713867008686,5
7,0.011400423012673855,7
6,0.4416360855102539,9
