Target,Loss,Prediction
8,0.5004622340202332,6
5,0.3745938241481781,9
9,0.0205386970192194,9
4,0.011903618462383747,4
1,0.010454575531184673,1
8,0.35415807366371155,1
3,0.50289386510849,2
7,0.013082195073366165,7
6,0.6947744488716125,8
2,0.3101157248020172,3
4,0.020983103662729263,4
7,0.01841794140636921,7
9,0.417307049036026,7
2,0.01412736251950264,2
9,0.023076321929693222,9
9,0.013614126481115818,9
7,0.2730614244937897,9
1,0.5062444806098938,3
0,0.44955286383628845,2
6,0.019753264263272285,6
4,0.016307435929775238,4
3,0.2085321694612503,5
6,0.008751269429922104,6
6,0.02898501604795456,6
5,0.5205355882644653,2
6,0.012377684935927391,6
3,0.024512879550457,3
5,0.0690184235572815,5
4,0.019153865054249763,4
4,0.19974246621131897,0
0,0.0069863819517195225,0
9,0.026418862864375114,9
9,0.385715126991272,1
7,0.5122782588005066,3
1,0.5256446599960327,4
2,0.155008465051651,0
7,0.5636004209518433,3
7,0.017715025693178177,7
7,0.36478739976882935,5
5,0.25317463278770447,4
5,0.028493015095591545,5
1,0.6506152153015137,2
3,0.5899098515510559,2
0,0.391464501619339,7
6,0.2139735370874405,1
1,0.013925815932452679,1
1,0.012483697384595871,1
7,0.5496382713317871,2
2,0.021698670461773872,2
3,0.4024309813976288,0
9,0.03394056856632233,9
9,0.25979554653167725,5
7,0.01426947396248579,7
9,0.01587909273803234,9
2,0.006516769994050264,2
2,0.015469031408429146,2
5,0.02370895817875862,5
2,0.01474774070084095,2
4,0.030840475112199783,4
8,0.5614015460014343,3
1,0.0048248195089399815,1
1,0.017088599503040314,1
9,0.5299805402755737,8
0,0.5948383212089539,2
0,0.6005063652992249,1
0,0.5474649667739868,1
9,0.46949583292007446,4
9,0.016836458817124367,9
7,0.012890297919511795,7
8,0.0021218624897301197,8
9,0.453866183757782,5
2,0.4350637197494507,9
7,0.7245027422904968,6
8,0.508341908454895,7
5,0.08525467664003372,3
6,0.24546369910240173,1
9,0.010702237486839294,9
0,0.015616289339959621,0
3,0.027402909472584724,3
4,0.466717392206192,1
3,0.07301466912031174,3
8,0.7331681847572327,3
4,0.023282507434487343,4
1,0.5204729437828064,5
7,0.011019698344171047,7
7,0.08205142617225647,7
4,0.01212459895759821,4
7,0.033478617668151855,7
1,0.5898350477218628,9
4,0.014118591323494911,4
1,0.291384220123291,3
3,0.02411576546728611,3
8,0.06021309643983841,8
8,0.3840245306491852,0
1,0.01347434613853693,1
6,0.021730152890086174,6
7,0.5687934756278992,1
3,0.5161858201026917,1
4,0.016764722764492035,4
1,0.013602816499769688,1
1,0.5801399350166321,8
3,0.04782709851861,3
3,0.3105338215827942,9
9,0.4325387179851532,6
7,0.45780760049819946,6
9,0.5035291910171509,1
7,0.5883146524429321,8
5,0.04388361796736717,5
0,0.19848720729351044,2
9,0.008897189050912857,9
9,0.013587006367743015,9
8,0.016175711527466774,8
5,0.4219665229320526,1
7,0.03732481598854065,7
5,0.37346482276916504,7
7,0.707315981388092,0
1,0.3040560483932495,0
6,0.014694977551698685,6
7,0.4194457232952118,9
1,0.008045212365686893,1
2,0.013238686136901379,2
6,0.23989363014698029,2
9,0.02914547733962536,9
0,0.34690821170806885,2
6,0.01697307638823986,6
6,0.018163470551371574,6
1,0.008485788479447365,1
9,0.02185956947505474,9
3,0.07119392603635788,3
1,0.4788784682750702,0
4,0.019235966727137566,4
7,0.014505802653729916,7
6,0.019070681184530258,6
0,0.4018741250038147,7
1,0.020241593942046165,1
3,0.4371807873249054,8
1,0.01213544700294733,1
2,0.45848000049591064,1
2,0.017214253544807434,2
8,0.005374615546315908,8
7,0.29230156540870667,1
3,0.03670099750161171,3
7,0.4751492142677307,2
1,0.45910337567329407,6
2,0.039546459913253784,2
4,0.011623735539615154,4
9,0.05479473993182182,9
9,0.040563374757766724,9
5,0.0224235150963068,5
4,0.006052651442587376,4
5,0.1625908762216568,3
6,0.013811379671096802,6
6,0.39710482954978943,7
4,0.020572718232870102,4
5,0.4569869637489319,4
8,0.10753612220287323,0
6,0.5003970265388489,5
9,0.6716143488883972,5
4,0.014490545727312565,4
3,0.1285848766565323,2
1,0.015109839849174023,1
8,0.0043740421533584595,8
4,0.010281281545758247,4
7,0.017294161021709442,7
6,0.01801210455596447,6
0,0.013297359459102154,0
9,0.015754200518131256,9
8,0.4985760748386383,5
0,0.4615383744239807,1
3,0.021190766245126724,3
1,0.2650028467178345,8
2,0.009397775866091251,2
0,0.30674341320991516,7
4,0.21820253133773804,5
3,0.016079669818282127,3
4,0.01177224051207304,4
1,0.013032478280365467,1
4,0.3628213703632355,5
6,0.3806791603565216,7
9,0.32242199778556824,0
6,0.4393289089202881,4
7,0.013980703428387642,7
5,0.013958360999822617,5
1,0.19349636137485504,5
1,0.010562734678387642,1
0,0.004484693519771099,0
9,0.014120761305093765,9
6,0.015668315812945366,6
9,0.028373846784234047,9
0,0.005441412795335054,0
8,0.007077506743371487,8
7,0.3158566653728485,4
8,0.013826889917254448,8
6,0.7932422757148743,8
0,0.2859051525592804,2
5,0.03427335247397423,5
5,0.502742350101471,2
3,0.043014928698539734,3
8,0.7550157308578491,5
0,0.010049776174128056,0
4,0.4121597707271576,6
1,0.0036315631587058306,1
3,0.3223090171813965,9
3,0.0225897915661335,3
6,0.020278431475162506,6
8,0.43088027834892273,9
1,0.01804601028561592,1
7,0.45792248845100403,3
9,0.03167140111327171,9
6,0.011667589657008648,6
6,0.01592964120209217,6
7,0.05326620489358902,7
1,0.01988743618130684,1
0,0.00856357254087925,0
6,0.4885340929031372,9
5,0.024490119889378548,5
8,0.004536118824034929,8
9,0.63199782371521,5
2,0.015392170287668705,2
9,0.012466109357774258,9
0,0.016038261353969574,0
8,0.024344755336642265,8
1,0.40087640285491943,8
0,0.02969031035900116,0
5,0.29312998056411743,6
3,0.46817463636398315,9
2,0.3692638874053955,1
9,0.45074519515037537,1
7,0.44317206740379333,6
3,0.0530918724834919,3
7,0.06831160187721252,7
6,0.01957876980304718,6
6,0.048689231276512146,6
0,0.005584747530519962,0
6,0.015640247613191605,6
6,0.07582603394985199,6
2,0.4464704692363739,1
6,0.5437084436416626,7
5,0.4709058701992035,1
5,0.01047918014228344,5
2,0.521621584892273,8
3,0.030287839472293854,3
1,0.5086581110954285,6
6,0.014386910945177078,6
3,0.5204457640647888,8
6,0.024247420951724052,6
8,0.006289280951023102,8
3,0.3504953682422638,4
6,0.026775583624839783,6
3,0.568871259689331,6
4,0.5478140115737915,1
9,0.2307078093290329,3
9,0.45428386330604553,8
1,0.5778740644454956,3
5,0.38154542446136475,4
5,0.4358026385307312,1
0,0.38272368907928467,7
6,0.3725568354129791,1
3,0.015677040442824364,3
4,0.41209203004837036,8
5,0.021528584882616997,5
7,0.5073676109313965,1
9,0.6667122840881348,1
7,0.3133573532104492,4
0,0.004299766384065151,0
9,0.028481174260377884,9
0,0.3347390592098236,3
6,0.48498862981796265,7
4,0.017585447058081627,4
2,0.48318421840667725,9
4,0.4114513695240021,9
2,0.00991452019661665,2
6,0.3111376166343689,4
4,0.4879700839519501,9
9,0.018306851387023926,9
5,0.4442080557346344,1
