Target,Loss,Prediction
8,0.3286687135696411,6
5,0.4303659498691559,9
9,0.004699510056525469,9
4,0.007529715541750193,4
1,0.008275889791548252,1
8,0.4478423595428467,1
3,0.5338532328605652,2
7,0.02511489950120449,7
6,0.7108144164085388,8
2,0.3904153108596802,3
4,0.013075566850602627,4
7,0.018328260630369186,7
9,0.17320692539215088,7
2,0.015034514479339123,2
9,0.002037150552496314,9
9,0.009058545343577862,9
7,0.22244752943515778,9
1,0.30527791380882263,3
0,0.19495898485183716,2
6,0.08059252798557281,6
4,0.01249840296804905,4
3,0.018645253032445908,3
6,0.018733149394392967,6
6,0.03196112811565399,6
5,0.6269565224647522,2
6,0.01500656083226204,6
3,0.01604483276605606,3
5,0.0321374386548996,5
4,0.016255399212241173,4
4,0.2710120379924774,0
0,0.03284929692745209,0
9,0.009237123653292656,9
9,0.20574192702770233,1
7,0.40878206491470337,3
1,0.6806350350379944,4
2,0.11023322492837906,0
7,0.5672135949134827,3
7,0.03072306513786316,7
7,0.381757915019989,8
5,0.1251865029335022,4
5,0.007272060960531235,5
1,0.6303255558013916,2
3,0.42988914251327515,2
0,0.36788004636764526,7
6,0.3931606709957123,1
1,0.013683263212442398,1
1,0.01273692212998867,1
7,0.5076606273651123,2
2,0.014059886336326599,2
3,0.2650139629840851,0
9,0.01769271492958069,9
9,0.13102330267429352,5
7,0.014456850476562977,7
9,0.00451843673363328,9
2,0.008366198278963566,2
2,0.013568475842475891,2
5,0.027958687394857407,5
2,0.034341417253017426,2
4,0.021921174600720406,4
8,0.6670224070549011,3
1,0.009927182458341122,1
1,0.01577657088637352,1
9,0.42803800106048584,8
0,0.44280630350112915,2
0,0.536735475063324,1
0,0.5594886541366577,1
9,0.4170452952384949,4
9,0.007270313799381256,9
7,0.019049955531954765,7
8,0.007252010982483625,8
9,0.33864301443099976,5
2,0.288324773311615,9
7,0.5803340673446655,9
8,0.29931092262268066,7
5,0.05111590772867203,5
6,0.3887408673763275,1
9,0.0035254645626991987,9
0,0.015616337768733501,0
3,0.04139737784862518,3
4,0.5988974571228027,1
3,0.04849452152848244,3
8,0.4766128361225128,5
4,0.01743624545633793,4
1,0.578280508518219,5
7,0.02158893644809723,7
7,0.03877316415309906,7
4,0.014657641761004925,4
7,0.1277066022157669,4
1,0.48639535903930664,9
4,0.033049024641513824,4
1,0.4258887469768524,2
3,0.017826324328780174,3
8,0.021045466884970665,8
8,0.1480502486228943,0
1,0.016652321442961693,1
6,0.02258525788784027,6
7,0.4298703372478485,1
3,0.476205974817276,1
4,0.014299238100647926,4
1,0.013882494531571865,1
1,0.6220991015434265,8
3,0.022614771500229836,3
3,0.4327055513858795,9
9,0.3267853558063507,6
7,0.2947878837585449,6
9,0.23697073757648468,1
7,0.47942039370536804,8
5,0.013864877633750439,5
0,0.34715381264686584,2
9,0.002662027021870017,9
9,0.010357258841395378,9
8,0.010272441431879997,8
5,0.3585808277130127,1
7,0.02900918945670128,7
5,0.2165384739637375,7
7,0.5113288164138794,0
1,0.5181735754013062,0
6,0.026883019134402275,6
7,0.4462929964065552,9
1,0.007769274991005659,1
2,0.01717948541045189,2
6,0.2850615680217743,2
9,0.006095685996115208,9
0,0.23323822021484375,2
6,0.01770228147506714,6
6,0.025531040504574776,6
1,0.011558467522263527,1
9,0.011280014179646969,9
3,0.03405464440584183,3
1,0.5196112990379333,0
4,0.030642345547676086,4
7,0.013919266872107983,7
6,0.058546457439661026,6
0,0.3144972026348114,7
1,0.013047238811850548,1
3,0.40008142590522766,8
1,0.013249194249510765,1
2,0.34472256898880005,1
2,0.014137507416307926,2
8,0.007584748789668083,8
7,0.4310184121131897,9
3,0.05381745472550392,3
7,0.41721993684768677,3
1,0.2917841076850891,6
2,0.03226058930158615,2
4,0.012847446836531162,4
9,0.012034549377858639,9
9,0.005090484395623207,9
5,0.0382472462952137,5
4,0.011438209563493729,4
5,0.3142907917499542,3
6,0.010335336439311504,6
6,0.47123900055885315,7
4,0.018027324229478836,4
5,0.2545817196369171,6
8,0.020894592627882957,8
6,0.5269386172294617,3
9,0.5633478164672852,5
4,0.014237486757338047,4
3,0.13186956942081451,5
1,0.00789269432425499,1
8,0.0043718889355659485,8
4,0.011044136248528957,4
7,0.03031010553240776,7
6,0.017201822251081467,6
0,0.0187237486243248,0
9,0.00698574585840106,9
8,0.6717388033866882,5
0,0.3613502085208893,9
3,0.02262795716524124,3
1,0.28510361909866333,8
2,0.008827097713947296,2
0,0.19962598383426666,7
4,0.22184617817401886,5
3,0.18219229578971863,7
4,0.010808818973600864,4
1,0.009511416777968407,1
4,0.17448337376117706,5
6,0.44686129689216614,7
9,0.5388518571853638,4
6,0.5088110566139221,4
7,0.026355460286140442,7
5,0.019354136660695076,5
1,0.24433501064777374,5
1,0.008359459228813648,1
