Target,Loss,Prediction
8,0.48503467440605164,6
5,0.3780895173549652,9
9,0.007634388282895088,9
4,0.017140429466962814,4
1,0.006228390149772167,1
8,0.306835412979126,1
3,0.44099584221839905,2
7,0.01640382967889309,7
6,0.3165896236896515,8
2,0.1862439513206482,3
4,0.029026415199041367,4
7,0.011870010755956173,7
9,0.1053357943892479,7
2,0.006204409524798393,2
9,0.008095930330455303,9
9,0.01306653767824173,9
7,0.31595245003700256,9
1,0.4942242503166199,3
0,0.38535410165786743,2
6,0.03989730775356293,6
4,0.011445302516222,4
3,0.05041840672492981,3
6,0.0021477777045220137,6
6,0.007136710453778505,6
5,0.5680868625640869,2
6,0.011842027306556702,6
3,0.010877556167542934,3
5,0.054162539541721344,5
4,0.011816302314400673,4
4,0.39537233114242554,0
0,0.005309052299708128,0
9,0.01590721681714058,9
9,0.3221162259578705,1
7,0.2878675162792206,3
1,0.6565227508544922,4
2,0.25306233763694763,0
7,0.538057267665863,3
7,0.019614625722169876,7
7,0.37075087428092957,5
5,0.2854253649711609,4
5,0.006880380213260651,5
1,0.5294200778007507,2
3,0.4738255441188812,2
0,0.2643032371997833,7
6,0.22325719892978668,1
1,0.012951483018696308,1
1,0.01437294203788042,1
7,0.456020325422287,2
2,0.0069031487219035625,2
3,0.2914242148399353,0
9,0.010755304247140884,9
9,0.3550378084182739,5
7,0.018509943038225174,7
9,0.007282650098204613,9
2,0.002951179165393114,2
2,0.011910884641110897,2
5,0.02804514393210411,5
2,0.0038992713671177626,2
4,0.016779620200395584,4
8,0.5674893260002136,3
1,0.0037939848843961954,1
1,0.012534579262137413,1
9,0.4202580451965332,8
0,0.44478410482406616,2
0,0.45714837312698364,1
0,0.4476361572742462,1
9,0.35128021240234375,4
9,0.010621776804327965,9
7,0.009910918772220612,7
8,0.0026721900794655085,8
9,0.42535895109176636,5
2,0.3268187642097473,9
7,0.45072507858276367,6
8,0.311945378780365,7
5,0.09786996990442276,2
6,0.27714458107948303,1
9,0.009107260033488274,9
