Target,Loss,Prediction
8,0.5569045543670654,6
5,0.3271099328994751,9
9,0.01354372687637806,9
4,0.02844291552901268,4
1,0.017322588711977005,1
8,0.4111921191215515,1
3,0.5466403365135193,2
7,0.02221088856458664,7
6,0.6579835414886475,8
2,0.5185189843177795,3
4,0.0237017422914505,4
7,0.01739417389035225,7
9,0.2947354018688202,7
2,0.018929511308670044,2
9,0.013252018019557,9
9,0.018746092915534973,9
7,0.2746254801750183,9
1,0.3020571172237396,3
0,0.30294549465179443,6
6,0.025426121428608894,6
4,0.018507059663534164,4
3,0.14042574167251587,0
6,0.008036252111196518,6
6,0.022089196369051933,6
5,0.5056451559066772,2
6,0.03531716763973236,6
3,0.01662113517522812,3
5,0.04227740317583084,5
4,0.01822136901319027,4
4,0.3561575412750244,0
0,0.013734064996242523,0
9,0.030092353001236916,9
9,0.33344849944114685,1
7,0.3079903721809387,3
1,0.5713609457015991,4
2,0.15558773279190063,0
7,0.620572030544281,3
7,0.026332885026931763,7
7,0.3780613839626312,5
5,0.2861713171005249,6
5,0.012845028191804886,5
1,0.557946503162384,2
3,0.6233773827552795,2
0,0.430210143327713,7
6,0.48623010516166687,1
1,0.016909535974264145,1
1,0.029393143951892853,1
7,0.6570247411727905,2
2,0.024618251249194145,2
3,0.47910410165786743,0
9,0.027449892833828926,9
9,0.29577410221099854,5
7,0.026874065399169922,7
9,0.010161347687244415,9
2,0.011785466223955154,2
2,0.02748347446322441,2
5,0.10169066488742828,5
2,0.010228466242551804,2
4,0.09779110550880432,2
8,0.48005345463752747,9
1,0.010240362025797367,1
1,0.020181886851787567,1
9,0.48520076274871826,8
0,0.5180780291557312,2
0,0.5880084037780762,1
0,0.42049071192741394,1
9,0.30973562598228455,4
9,0.022759567946195602,9
7,0.023544223979115486,7
8,0.0019414242124184966,8
9,0.6008135080337524,5
2,0.4111589789390564,9
7,0.5305461883544922,6
8,0.39542442560195923,7
5,0.103250652551651,5
6,0.5230190753936768,1
9,0.011030642315745354,9
0,0.030392209067940712,0
3,0.06561119854450226,3
4,0.47067856788635254,1
3,0.07071464508771896,3
8,0.6250054240226746,3
4,0.02234271727502346,4
1,0.5325936079025269,5
7,0.015901144593954086,7
7,0.03594573959708214,7
4,0.023833131417632103,4
7,0.017317937687039375,7
1,0.46210819482803345,9
4,0.024191612377762794,4
1,0.4250480830669403,2
3,0.013980850577354431,3
8,0.05383427441120148,8
8,0.2515363395214081,0
1,0.015277664177119732,1
6,0.022348271682858467,6
7,0.3330601453781128,1
3,0.49231499433517456,1
4,0.02356845512986183,4
1,0.013493943959474564,1
1,0.5555267930030823,8
3,0.039255425333976746,3
3,0.36147841811180115,9
9,0.336007297039032,6
7,0.4314000904560089,6
9,0.4398888349533081,1
7,0.7010477781295776,8
5,0.04904989153146744,5
0,0.1879596710205078,2
9,0.006038032006472349,9
9,0.032189443707466125,9
8,0.014258187264204025,8
5,0.3282110393047333,1
7,0.037271901965141296,7
5,0.20812132954597473,7
7,0.6922001242637634,0
1,0.4371098279953003,0
6,0.013348761014640331,6
7,0.48469454050064087,9
1,0.013700089417397976,1
2,0.036971721798181534,2
6,0.26567038893699646,2
9,0.020545342937111855,9
0,0.24403804540634155,2
6,0.017783179879188538,6
6,0.010779065079987049,6
1,0.021153686568140984,1
9,0.02108895219862461,9
3,0.08625254034996033,5
1,0.6567872166633606,0
4,0.03821266442537308,4
7,0.021475136280059814,7
6,0.05888393521308899,6
0,0.4165937900543213,7
1,0.020549369975924492,1
3,0.4605722725391388,8
1,0.014226271770894527,1
2,0.5823500156402588,1
2,0.02752031944692135,2
8,0.004720204044133425,8
7,0.4263002276420593,1
3,0.027696700766682625,3
7,0.35126134753227234,3
1,0.36433878540992737,6
2,0.04170076549053192,2
4,0.019942205399274826,4
9,0.047053106129169464,9
9,0.015442288480699062,9
5,0.04425514116883278,5
4,0.015073856338858604,4
5,0.2652098834514618,3
6,0.1150522530078888,8
6,0.4707096815109253,7
4,0.02466743253171444,4
5,0.3075263500213623,6
8,0.03428098186850548,8
6,0.33972498774528503,3
9,0.6745539903640747,5
4,0.03745052590966225,4
3,0.14365027844905853,5
1,0.016384880989789963,1
8,0.007675388362258673,8
4,0.03144580125808716,4
7,0.030003132298588753,7
6,0.01739426702260971,6
0,0.015915170311927795,0
9,0.029180148616433144,9
8,0.6901244521141052,5
0,0.4521360397338867,1
3,0.023138437420129776,3
1,0.48635393381118774,8
2,0.006232396699488163,2
0,0.29620876908302307,7
4,0.48490047454833984,5
3,0.037682291120290756,3
4,0.02545086108148098,4
1,0.034443315118551254,1
4,0.2948136329650879,5
6,0.271752268075943,7
9,0.5149388909339905,0
6,0.3549256920814514,4
7,0.025787493214011192,7
5,0.023494092747569084,5
1,0.3537624180316925,5
1,0.011591981165111065,1
0,0.0036330304574221373,0
9,0.016234373673796654,9
6,0.01625196263194084,6
9,0.018539832904934883,9
0,0.04040203243494034,0
8,0.00986158475279808,8
7,0.3647286295890808,0
8,0.005210073199123144,8
6,0.4063204824924469,8
0,0.21597249805927277,2
5,0.035349778831005096,5
5,0.4966987073421478,2
3,0.07731751352548599,3
8,0.6089480519294739,5
0,0.01730877161026001,0
4,0.4876323640346527,6
1,0.007583043072372675,1
3,0.39262959361076355,9
3,0.02238236367702484,3
6,0.017731130123138428,6
8,0.484179824590683,9
1,0.015577172860503197,1
7,0.5468566417694092,3
9,0.0665300190448761,9
6,0.014782425947487354,6
6,0.018565893173217773,6
7,0.04680807888507843,7
1,0.014105991460382938,1
0,0.00635621789842844,0
6,0.4830963909626007,9
5,0.012480438686907291,5
8,0.015908967703580856,8
9,0.6147454977035522,5
2,0.017817595973610878,2
9,0.012374206446111202,9
0,0.024300597608089447,0
8,0.027034129947423935,8
1,0.5757027864456177,8
0,0.032956209033727646,0
5,0.4692985713481903,6
3,0.6064647436141968,9
2,0.4162128269672394,1
9,0.31496161222457886,1
7,0.4842455983161926,6
3,0.08762916177511215,5
7,0.025220971554517746,7
6,0.023729423061013222,6
6,0.09171511977910995,6
0,0.008977293036878109,0
6,0.015123941004276276,6
6,0.022590430453419685,6
2,0.5218844413757324,1
6,0.4159984290599823,7
5,0.48292678594589233,1
5,0.01918604038655758,5
2,0.42665815353393555,8
3,0.0226266048848629,3
1,0.5982072353363037,6
6,0.010709586553275585,6
3,0.4640168249607086,8
6,0.03282611817121506,6
8,0.01164590660482645,8
3,0.5135279893875122,4
6,0.047396473586559296,6
3,0.4488118290901184,6
4,0.6389506459236145,1
9,0.2039979100227356,3
9,0.3890722990036011,8
1,0.5634022355079651,3
5,0.3215104937553406,4
5,0.6033087372779846,1
0,0.4891785681247711,7
6,0.6750757694244385,1
3,0.016188664361834526,3
4,0.3492307662963867,8
