Target,Loss,Prediction
8,0.5423688292503357,6
5,0.3585857152938843,9
9,0.011373987421393394,9
4,0.015432477928698063,4
1,0.017158426344394684,1
8,0.5312865972518921,1
3,0.46068137884140015,2
7,0.022749770432710648,7
6,0.6117157340049744,8
2,0.45492446422576904,3
4,0.01764240674674511,4
7,0.01134764589369297,7
9,0.19705909490585327,7
2,0.015875956043601036,2
9,0.011664020828902721,9
9,0.027403203770518303,9
7,0.41298213601112366,9
1,0.525142252445221,3
0,0.40975427627563477,2
6,0.02053670957684517,6
4,0.022340141236782074,4
3,0.060769617557525635,3
6,0.01588309369981289,6
6,0.04374294728040695,6
5,0.5173681974411011,2
6,0.01737954467535019,6
3,0.020493974909186363,3
5,0.03644262254238129,5
4,0.020672516897320747,4
4,0.37718626856803894,0
0,0.011819537729024887,0
9,0.013897206634283066,9
9,0.4857162833213806,1
7,0.299540638923645,3
1,0.6414028406143188,4
2,0.1387304961681366,0
7,0.6493155360221863,3
7,0.01828031614422798,7
7,0.4119705259799957,5
5,0.23667514324188232,2
5,0.006112442351877689,5
1,0.8660497665405273,2
3,0.5180858969688416,2
0,0.5524916648864746,7
6,0.3569381833076477,1
1,0.017807111144065857,1
1,0.018808966502547264,1
7,0.5735543966293335,2
2,0.01685234345495701,2
3,0.2582654654979706,0
9,0.027085263282060623,9
9,0.36891287565231323,5
7,0.012081618420779705,7
9,0.02269952930510044,9
2,0.005084752570837736,2
2,0.01774754375219345,2
5,0.009671271778643131,5
2,0.007322266697883606,2
4,0.03434904292225838,4
8,0.4083932042121887,3
1,0.013539937324821949,1
1,0.024785878136754036,1
9,0.37009891867637634,8
0,0.5049347281455994,2
0,0.6241948008537292,1
0,0.41689446568489075,1
9,0.4742642045021057,7
9,0.015703031793236732,9
7,0.022737475112080574,7
8,0.0034089311957359314,8
9,0.6312256455421448,5
2,0.35332077741622925,9
7,0.5731067061424255,6
8,0.5788708329200745,7
5,0.12804536521434784,2
6,0.3311789631843567,9
9,0.012757979333400726,9
0,0.020310573279857635,0
3,0.035127341747283936,3
4,0.5348586440086365,1
3,0.11473769694566727,3
8,0.5627961158752441,5
4,0.01778525859117508,4
1,0.6398205757141113,5
7,0.018047409132122993,7
7,0.04349716752767563,7
4,0.019071966409683228,4
7,0.022506065666675568,7
1,0.47836068272590637,9
4,0.06621191650629044,4
1,0.38712620735168457,2
3,0.010184932500123978,3
8,0.04521740600466728,8
8,0.1910037100315094,0
1,0.021264903247356415,1
6,0.0138689074665308,6
7,0.39049825072288513,1
3,0.42112797498703003,1
4,0.015147325582802296,4
1,0.02627035416662693,1
1,0.5689083933830261,8
3,0.017011912539601326,3
3,0.4656140208244324,9
9,0.4637870490550995,6
7,0.5136691331863403,6
9,0.3611926734447479,1
7,0.5442015528678894,8
5,0.0547785684466362,5
0,0.4156193733215332,2
9,0.005876381415873766,9
9,0.01835263893008232,9
8,0.008924497291445732,8
5,0.36103367805480957,1
7,0.04356412589550018,7
5,0.30222347378730774,7
7,0.5212835669517517,0
1,0.3946234881877899,0
6,0.011205806396901608,6
7,0.4293729364871979,9
1,0.013942291028797626,1
2,0.01003024447709322,2
6,0.3149057626724243,2
9,0.019875477999448776,9
0,0.3821027874946594,2
6,0.016270065680146217,6
6,0.01046469621360302,6
1,0.030667854472994804,1
9,0.02893739379942417,9
3,0.1469574272632599,5
1,0.6599429845809937,0
4,0.022390475496649742,4
7,0.011446426622569561,7
6,0.08276978135108948,6
0,0.5918877124786377,7
1,0.01821582019329071,1
3,0.39420175552368164,8
1,0.019424952566623688,1
2,0.48801568150520325,1
2,0.008470473811030388,2
8,0.004934624303132296,8
7,0.3356487452983856,1
3,0.021798113361001015,3
7,0.2674744427204132,3
1,0.5173090696334839,6
2,0.009276931174099445,2
4,0.03441565856337547,4
9,0.017444660887122154,9
9,0.01257326640188694,9
5,0.029081005603075027,5
4,0.012778472155332565,4
5,0.15749983489513397,3
6,0.010309732519090176,6
6,0.3767574727535248,7
4,0.03190116584300995,4
5,0.3157872259616852,6
8,0.020719444379210472,8
6,0.5883912444114685,5
9,0.5321893692016602,5
4,0.017038047313690186,4
3,0.13488934934139252,5
1,0.016202831640839577,1
8,0.005034832749515772,8
4,0.024375073611736298,4
7,0.02322990633547306,7
6,0.013895341195166111,6
0,0.036070894449949265,0
9,0.013863956555724144,9
8,0.7283474802970886,5
0,0.3126571774482727,1
3,0.024088654667139053,3
1,0.3640144467353821,8
2,0.010658413171768188,2
0,0.41804924607276917,7
4,0.4589080214500427,5
3,0.01948290877044201,3
4,0.015659421682357788,4
1,0.030025364831089973,1
4,0.19238604605197906,5
6,0.24736915528774261,7
9,0.3356632888317108,0
6,0.47470057010650635,4
7,0.023661594837903976,7
5,0.021507341414690018,5
1,0.38515815138816833,5
1,0.018296755850315094,1
0,0.03359319642186165,0
9,0.01417524367570877,9
6,0.02537665143609047,6
9,0.02174324169754982,9
0,0.15917277336120605,9
8,0.006489329505711794,8
7,0.24748387932777405,0
8,0.008561748079955578,8
6,0.4817596673965454,8
0,0.33079245686531067,2
5,0.018769429996609688,5
5,0.48311182856559753,2
3,0.05844617262482643,3
8,0.5470353960990906,5
0,0.03811667114496231,0
4,0.4476662874221802,6
1,0.012306719087064266,1
3,0.37755557894706726,9
3,0.02943415194749832,3
6,0.02154160477221012,6
8,0.4291982650756836,9
1,0.020015083253383636,1
7,0.5195143222808838,3
9,0.03621593490242958,9
6,0.012260759249329567,6
6,0.018254365772008896,6
7,0.02829623781144619,7
1,0.018087150529026985,1
0,0.012119610793888569,0
6,0.41903388500213623,9
5,0.005908203311264515,5
8,0.011956702917814255,8
9,0.6973820328712463,5
2,0.011601713486015797,2
9,0.018853681161999702,9
0,0.013218220323324203,0
8,0.019098538905382156,8
1,0.4379642605781555,8
0,0.030451826751232147,0
5,0.3033203184604645,6
3,0.5667479038238525,9
2,0.43403366208076477,1
9,0.37773993611335754,1
7,0.5613089203834534,6
3,0.08907757699489594,5
7,0.04366852715611458,7
6,0.026061348617076874,6
6,0.022352920845150948,6
0,0.01554903481155634,0
6,0.031478848308324814,6
6,0.018754923716187477,6
2,0.39961954951286316,1
6,0.47719910740852356,7
5,0.36537879705429077,1
5,0.012272133491933346,5
2,0.4154386818408966,8
3,0.028970619663596153,3
1,0.5801218748092651,6
6,0.02077438309788704,6
3,0.6041703224182129,8
6,0.028547311201691628,6
8,0.005198454484343529,8
3,0.6906391978263855,4
6,0.03953230008482933,6
3,0.4551927149295807,6
4,0.5999772548675537,1
9,0.24868904054164886,3
9,0.4112251102924347,8
1,0.6234246492385864,3
5,0.4537383019924164,4
5,0.5124250054359436,1
0,0.6695034503936768,7
6,0.5705598592758179,1
3,0.01957445964217186,3
4,0.38435667753219604,8
5,0.013371157459914684,5
7,0.3440093994140625,1
9,0.5034188032150269,1
7,0.5305110216140747,4
0,0.013532062061131,0
9,0.017033327370882034,9
0,0.30657118558883667,3
6,0.3886035978794098,7
4,0.027455195784568787,4
2,0.48985719680786133,9
4,0.41183456778526306,9
2,0.00872504711151123,2
6,0.38031670451164246,4
4,0.4638637900352478,9
9,0.014628230594098568,9
5,0.3607955574989319,1
0,0.015918830409646034,0
5,0.019801724702119827,5
9,0.006359095219522715,9
0,0.0259131770581007,0
8,0.007386186625808477,8
2,0.009056481532752514,2
9,0.6440993547439575,1
4,0.44860464334487915,2
6,0.7337830066680908,0
5,0.009292220696806908,5
4,0.1369297206401825,6
3,0.032505132257938385,3
5,0.5071397423744202,2
7,0.02409507893025875,7
8,0.0015592646086588502,8
8,0.02688717097043991,8
6,0.015480141155421734,6
6,0.5161349773406982,0
4,0.20944418013095856,7
9,0.015251126140356064,9
4,0.04861742630600929,4
3,0.31407812237739563,5
6,0.021523689851164818,6
9,0.4269220232963562,4
2,0.017665570601820946,2
1,0.39474791288375854,9
7,0.5351148843765259,1
4,0.2302655726671219,0
1,0.012720216996967793,1
5,0.3000696301460266,4
9,0.01743973419070244,9
9,0.014314895495772362,9
0,0.011025514453649521,0
8,0.00676204776391387,8
7,0.5514718294143677,4
8,0.5676960349082947,1
9,0.518577516078949,1
8,0.30395960807800293,6
3,0.014459129422903061,3
5,0.12560661137104034,3
9,0.0139550706371665,9
2,0.44477033615112305,0
7,0.01797305792570114,7
6,0.20328162610530853,9
3,0.48150429129600525,7
4,0.5182713866233826,7
9,0.014827427454292774,9
1,0.019620949402451515,1
5,0.011104493401944637,5
1,0.01938583329319954,1
1,0.40912216901779175,6
6,0.024294966831803322,6
9,0.4440993070602417,8
2,0.23461468517780304,7
1,0.02044994942843914,1
3,0.010577799752354622,3
0,0.010014909319579601,0
3,0.014592288061976433,3
3,0.02419968508183956,3
2,0.010129440575838089,2
4,0.027139810845255852,4
5,0.013402656652033329,5
7,0.11999396979808807,7
5,0.006730778608471155,5
0,0.4951637387275696,9
0,0.004495336674153805,0
3,0.10327991843223572,4
4,0.009079230949282646,4
0,0.009842077270150185,0
4,0.11438130587339401,5
4,0.015939783304929733,4
6,0.01929154060781002,6
0,0.00835525244474411,0
3,0.4761092960834503,0
6,0.019113965332508087,6
8,0.4978559613227844,6
0,0.011899621225893497,0
2,0.41015058755874634,8
1,0.019838612526655197,1
4,0.5595043301582336,6
4,0.5220784544944763,2
7,0.377693235874176,9
2,0.011318311095237732,2
5,0.06897377222776413,5
4,0.512083113193512,1
3,0.0960344448685646,6
7,0.013447856530547142,7
9,0.6285272836685181,4
4,0.35473841428756714,1
8,0.011203688569366932,8
7,0.03661784902215004,7
8,0.6018912196159363,3
9,0.5587698221206665,6
1,0.4372035264968872,9
3,0.028128471225500107,3
9,0.4494675099849701,0
8,0.6853681206703186,4
1,0.6109925508499146,0
7,0.5470695495605469,5
2,0.3064045011997223,1
0,0.013157293200492859,0
7,0.48032310605049133,3
4,0.015883393585681915,4
8,0.0032202573493123055,8
1,0.562134861946106,5
9,0.507145881652832,4
7,0.007673963438719511,7
1,0.5803013443946838,2
3,0.01431107334792614,3
9,0.018979448825120926,9
7,0.016286414116621017,7
5,0.3495664894580841,6
7,0.01674591936171055,7
4,0.4474703371524811,1
4,0.02411520481109619,4
7,0.01992088370025158,7
0,0.050211116671562195,0
1,0.11032892018556595,0
7,0.022882860153913498,7
1,0.4524400532245636,3
1,0.034204673022031784,1
0,0.43909215927124023,8
4,0.007534703239798546,4
4,0.03995427116751671,4
8,0.5661316514015198,2
0,0.02555777318775654,0
2,0.0067622778005898,2
2,0.008690324611961842,2
4,0.7225677967071533,0
0,0.012820609845221043,0
7,0.5031822919845581,9
0,0.012777482159435749,0
9,0.01831197552382946,9
6,0.009246675297617912,6
0,0.3437821865081787,8
3,0.22559824585914612,2
0,0.4364059269428253,7
4,0.27666953206062317,7
4,0.028620949015021324,4
3,0.2819077968597412,0
3,0.0436556302011013,3
9,0.5853538513183594,0
8,0.019470037892460823,8
9,0.020711569115519524,9
3,0.5498962998390198,4
2,0.013850740157067776,2
7,0.013292686082422733,7
