Target,Loss,Prediction
8,0.4489424526691437,6
5,0.5535712242126465,9
9,0.009614262729883194,9
4,0.015018814243376255,4
1,0.0033283752854913473,1
8,0.5449438691139221,1
3,0.6280809044837952,2
7,0.008628539741039276,7
6,0.6751165986061096,8
2,0.512394905090332,3
4,0.02341855876147747,4
7,0.006764532066881657,7
9,0.43503424525260925,7
2,0.009027738124132156,2
9,0.01226773951202631,9
9,0.006291298661381006,9
7,0.36950427293777466,9
1,0.5272998213768005,3
0,0.2727607488632202,2
6,0.029292581602931023,6
4,0.012640349566936493,4
3,0.04300515726208687,3
6,0.014510063454508781,6
6,0.023412533104419708,6
5,0.43857863545417786,2
6,0.020466385409235954,6
3,0.007821239531040192,3
5,0.010131031274795532,5
4,0.013688890263438225,4
4,0.20757389068603516,0
0,0.012325761839747429,0
9,0.013230095617473125,9
9,0.4816349148750305,1
7,0.36307233572006226,3
1,0.5926674008369446,4
2,0.038050275295972824,2
7,0.7863573431968689,3
7,0.011777657084167004,7
7,0.5278338193893433,3
5,0.4371212124824524,4
5,0.005883048754185438,5
1,0.68410325050354,2
3,0.687881350517273,2
0,0.5648266673088074,7
6,0.28630104660987854,1
1,0.009685936383903027,1
1,0.009955118410289288,1
7,0.6573473215103149,2
2,0.016146408393979073,2
3,0.5264187455177307,0
9,0.013587012887001038,9
9,0.2772925794124603,5
7,0.008290438912808895,7
9,0.013703500851988792,9
2,0.005594139918684959,2
2,0.026267847046256065,2
5,0.022090209648013115,5
2,0.006829220335930586,2
4,0.01940571703016758,4
8,0.5082229375839233,3
1,0.0031527576502412558,1
1,0.009303856641054153,1
9,0.5315175652503967,8
0,0.517061173915863,2
0,0.712750256061554,1
0,0.6423589587211609,1
9,0.4487035572528839,4
9,0.02935771271586418,9
7,0.0069999187253415585,7
8,0.009501267224550247,8
9,0.5480833053588867,5
2,0.5480390191078186,9
7,0.7546483874320984,6
8,0.417415052652359,7
5,0.22677363455295563,2
6,0.3277762532234192,1
9,0.011928039602935314,9
0,0.015318077988922596,0
3,0.01599612459540367,3
4,0.5326282978057861,1
3,0.02078242227435112,3
8,0.6411289572715759,3
4,0.012719057500362396,4
1,0.6247033476829529,5
7,0.008451495319604874,7
7,0.016865728422999382,7
4,0.014683246612548828,4
7,0.008658350445330143,7
1,0.43670862913131714,9
4,0.02038497105240822,4
1,0.5136398673057556,3
3,0.006010900251567364,3
8,0.06401831656694412,8
8,0.4282447397708893,0
1,0.010077042505145073,1
6,0.026364978402853012,6
7,0.5668862462043762,1
3,0.4996275007724762,1
4,0.010399574413895607,4
1,0.02242855727672577,1
1,0.6106895208358765,8
3,0.013944446109235287,3
3,0.3796439468860626,9
9,0.5830451846122742,6
7,0.39725086092948914,6
9,0.40239816904067993,1
7,0.5934597849845886,8
5,0.007105781231075525,5
0,0.39318835735321045,2
9,0.014741958118975163,9
9,0.050071436911821365,9
8,0.018322937190532684,8
5,0.5565735101699829,1
7,0.010614472441375256,7
5,0.37648138403892517,7
7,0.6803252100944519,0
1,0.5390918850898743,0
6,0.019240258261561394,6
7,0.3051302134990692,9
1,0.002928881673142314,1
2,0.04131081700325012,2
6,0.2678218483924866,2
9,0.019506538286805153,9
0,0.5083509683609009,2
6,0.021365134045481682,6
6,0.01301463134586811,6
1,0.0060151307843625546,1
9,0.028560545295476913,9
3,0.06070438027381897,3
1,0.5634047389030457,0
4,0.012870078906416893,4
7,0.0068328604102134705,7
6,0.023179752752184868,6
0,0.411542147397995,7
1,0.013492980971932411,1
3,0.46175339818000793,8
1,0.008485192432999611,1
2,0.5420495271682739,1
2,0.015793057158589363,2
8,0.009952068328857422,8
7,0.6746770143508911,0
3,0.06326505541801453,3
7,0.5103691816329956,3
1,0.35083261132240295,6
2,0.016782470047473907,2
4,0.010670478455722332,4
